frame_number,Time,avg_u,avg_v
1776,59.195458693941774,-0.272,-1.403,33002
1777,59.22878947023341,-0.272,-1.403,33018
1778,59.26212024652504,-0.272,-1.403,33034
1779,59.29545102281668,-0.272,-1.403,33049
1780,59.32878179910831,-0.271,-1.402,33065
1781,59.36211257539994,-0.271,-1.402,33080
1782,59.395443351691576,-0.271,-1.402,33095
1783,59.42877412798321,-0.271,-1.402,33111
1784,59.462104904274845,-0.27,-1.402,33126
1785,59.49543568056648,-0.27,-1.402,33142
1786,59.528766456858115,-0.27,-1.402,33159
1787,59.56209723314975,-0.27,-1.401,33176
1788,59.595428009441385,-0.269,-1.401,33192
1789,59.62875878573301,-0.269,-1.401,33209
1790,59.66208956202465,-0.269,-1.401,33226
1791,59.69542033831628,-0.269,-1.401,33244
1792,59.72875111460792,-0.268,-1.401,33262
1793,59.76208189089955,-0.268,-1.401,33280
1794,59.79541266719119,-0.268,-1.401,33299
1795,59.82874344348282,-0.268,-1.401,33317
1796,59.86207421977445,-0.267,-1.401,33336
1797,59.895404996066084,-0.267,-1.401,33355
1798,59.92873577235772,-0.267,-1.401,33374
1799,59.962066548649354,-0.267,-1.401,33392
1800,59.99539732494099,-0.266,-1.401,33410
1801,60.02872810123262,-0.266,-1.401,33429
1802,60.06205887752426,-0.266,-1.401,33447
1803,60.09538965381589,-0.266,-1.401,33465
1804,60.12872043010752,-0.265,-1.401,33485
1805,60.162051206399155,-0.265,-1.401,33505
1806,60.19538198269079,-0.265,-1.401,33521
1807,60.228712758982425,-0.265,-1.401,33541
1808,60.26204353527406,-0.265,-1.401,33559
1809,60.295374311565695,-0.264,-1.401,33578
1810,60.32870508785733,-0.264,-1.4,33597
1811,60.36203586414896,-0.264,-1.4,33614
1812,60.39536664044059,-0.264,-1.401,33632
1813,60.42869741673223,-0.264,-1.401,33649
1814,60.46202819302386,-0.264,-1.401,33665
1815,60.4953589693155,-0.264,-1.401,33681
1816,60.52868974560713,-0.264,-1.401,33697
1817,60.562020521898766,-0.263,-1.401,33714
1818,60.5953512981904,-0.263,-1.401,33733
1819,60.62868207448203,-0.263,-1.401,33752
1820,60.662012850773664,-0.263,-1.401,33774
1821,60.6953436270653,-0.263,-1.401,33794
1822,60.72867440335693,-0.263,-1.402,33811
1823,60.76200517964857,-0.262,-1.402,33829
1824,60.7953359559402,-0.262,-1.402,33850
1825,60.82866673223184,-0.262,-1.402,33870
1826,60.861997508523466,-0.262,-1.402,33888
1827,60.8953282848151,-0.262,-1.403,33911
1828,60.928659061106735,-0.262,-1.403,33930
1829,60.96198983739837,-0.261,-1.403,33948
1830,60.995320613690005,-0.261,-1.403,33966
1831,61.02865138998164,-0.261,-1.403,33983
1832,61.061982166273275,-0.261,-1.404,33999
1833,61.09531294256491,-0.261,-1.404,34017
1834,61.12864371885654,-0.261,-1.404,34034
1835,61.16197449514817,-0.261,-1.404,34051
1836,61.19530527143981,-0.26,-1.404,34068
1837,61.22863604773144,-0.26,-1.405,34087
1838,61.26196682402308,-0.26,-1.405,34106
1839,61.29529760031471,-0.26,-1.405,34124
1840,61.328628376606346,-0.26,-1.405,34143
1841,61.361959152897974,-0.26,-1.406,34162
1842,61.39528992918961,-0.26,-1.406,34180
1843,61.428620705481244,-0.26,-1.406,34198
1844,61.46195148177288,-0.259,-1.406,34216
1845,61.49528225806451,-0.259,-1.406,34233
1846,61.52861303435615,-0.259,-1.407,34252
1847,61.56194381064778,-0.259,-1.407,34270
1848,61.59527458693942,-0.259,-1.407,34288
1849,61.628605363231046,-0.259,-1.408,34305
1850,61.66193613952268,-0.258,-1.408,34323
1851,61.695266915814315,-0.258,-1.408,34342
1852,61.72859769210595,-0.258,-1.408,34360
1853,61.761928468397585,-0.258,-1.408,34378
1854,61.79525924468922,-0.258,-1.409,34395
1855,61.828590020980855,-0.258,-1.409,34412
1856,61.86192079727248,-0.258,-1.409,34431
1857,61.89525157356412,-0.258,-1.409,34450
1858,61.92858234985575,-0.257,-1.41,34467
1859,61.96191312614739,-0.257,-1.41,34482
1860,61.99524390243902,-0.257,-1.41,34501
1861,62.028574678730656,-0.257,-1.41,34518
1862,62.06190545502229,-0.257,-1.411,34535
1863,62.095236231313926,-0.257,-1.411,34551
1864,62.128567007605554,-0.257,-1.411,34568
1865,62.16189778389719,-0.257,-1.412,34586
1866,62.19522856018882,-0.257,-1.412,34605
1867,62.22855933648046,-0.256,-1.412,34622
1868,62.26189011277209,-0.256,-1.413,34640
1869,62.29522088906373,-0.256,-1.413,34659
1870,62.32855166535536,-0.256,-1.413,34677
1871,62.36188244164699,-0.256,-1.414,34696
1872,62.395213217938625,-0.256,-1.414,34713
1873,62.42854399423026,-0.256,-1.415,34730
1874,62.461874770521895,-0.255,-1.415,34748
1875,62.49520554681353,-0.255,-1.415,34765
1876,62.528536323105165,-0.255,-1.416,34782
1877,62.5618670993968,-0.255,-1.416,34799
1878,62.59519787568843,-0.255,-1.416,34817
1879,62.62852865198006,-0.254,-1.417,34835
1880,62.6618594282717,-0.254,-1.417,34853
1881,62.69519020456333,-0.254,-1.418,34872
1882,62.72852098085497,-0.254,-1.418,34891
1883,62.7618517571466,-0.254,-1.419,34909
1884,62.795182533438236,-0.254,-1.419,34926
1885,62.82851330972987,-0.254,-1.419,34943
1886,62.8618440860215,-0.253,-1.42,34961
1887,62.895174862313134,-0.253,-1.42,34978
1888,62.92850563860477,-0.253,-1.42,34995
1889,62.9618364148964,-0.253,-1.421,35013
1890,62.99516719118804,-0.253,-1.421,35031
1891,63.02849796747967,-0.253,-1.422,35049
1892,63.06182874377131,-0.253,-1.422,35068
1893,63.095159520062936,-0.253,-1.422,35085
1894,63.12849029635457,-0.252,-1.422,35102
1895,63.161821072646205,-0.252,-1.423,35118
1896,63.19515184893784,-0.252,-1.423,35136
1897,63.228482625229475,-0.252,-1.423,35152
1898,63.26181340152111,-0.252,-1.424,35168
1899,63.295144177812745,-0.252,-1.424,35185
1900,63.32847495410438,-0.252,-1.424,35204
1901,63.36180573039601,-0.252,-1.425,35221
1902,63.39513650668764,-0.252,-1.425,35239
1903,63.42846728297928,-0.252,-1.425,35257
1904,63.46179805927091,-0.251,-1.426,35273
1905,63.49512883556255,-0.251,-1.426,35290
1906,63.52845961185418,-0.251,-1.426,35307
1907,63.561790388145816,-0.251,-1.427,35325
1908,63.595121164437444,-0.251,-1.427,35343
1909,63.62845194072908,-0.251,-1.428,35361
1910,63.661782717020714,-0.251,-1.428,35379
1911,63.69511349331235,-0.251,-1.429,35397
1912,63.72844426960398,-0.251,-1.429,35414
1913,63.76177504589562,-0.251,-1.429,35431
1914,63.79510582218725,-0.251,-1.43,35447
1915,63.82843659847889,-0.25,-1.43,35462
1916,63.861767374770515,-0.25,-1.43,35477
1917,63.89509815106215,-0.25,-1.431,35498
1918,63.928428927353785,-0.25,-1.431,35518
1919,63.96175970364542,-0.25,-1.432,35539
1920,63.995090479937055,-0.25,-1.432,35561
1921,64.02842125622868,-0.25,-1.433,35580
1922,64.06175203252032,-0.25,-1.433,35601
1923,64.09508280881195,-0.25,-1.434,35622
1924,64.12841358510359,-0.25,-1.435,35643
1925,64.16174436139522,-0.25,-1.435,35664
1926,64.19507513768686,-0.25,-1.436,35684
1927,64.22840591397849,-0.25,-1.436,35704
1928,64.26173669027013,-0.25,-1.437,35723
1929,64.29506746656176,-0.25,-1.437,35740
1930,64.3283982428534,-0.25,-1.438,35759
1931,64.36172901914503,-0.25,-1.438,35777
1932,64.39505979543667,-0.25,-1.439,35795
1933,64.4283905717283,-0.25,-1.439,35814
1934,64.46172134801992,-0.25,-1.44,35834
1935,64.49505212431156,-0.25,-1.44,35854
1936,64.52838290060319,-0.25,-1.441,35873
1937,64.56171367689483,-0.25,-1.442,35890
1938,64.59504445318646,-0.25,-1.442,35907
1939,64.6283752294781,-0.25,-1.442,35925
1940,64.66170600576973,-0.25,-1.443,35944
1941,64.69503678206136,-0.25,-1.443,35961
1942,64.728367558353,-0.25,-1.444,35976
1943,64.76169833464463,-0.25,-1.444,35990
1944,64.79502911093627,-0.25,-1.445,36005
1945,64.8283598872279,-0.25,-1.445,36020
1946,64.86169066351954,-0.25,-1.445,36038
1947,64.89502143981117,-0.25,-1.446,36055
1948,64.92835221610281,-0.251,-1.446,36072
1949,64.96168299239443,-0.251,-1.447,36090
1950,64.99501376868606,-0.251,-1.447,36105
1951,65.0283445449777,-0.251,-1.448,36120
1952,65.06167532126933,-0.251,-1.448,36136
1953,65.09500609756097,-0.251,-1.449,36152
1954,65.1283368738526,-0.251,-1.449,36167
1955,65.16166765014424,-0.251,-1.45,36184
1956,65.19499842643587,-0.251,-1.45,36203
1957,65.22832920272751,-0.251,-1.451,36222
1958,65.26165997901914,-0.251,-1.451,36241
1959,65.29499075531078,-0.251,-1.451,36257
1960,65.32832153160241,-0.251,-1.452,36273
1961,65.36165230789405,-0.251,-1.452,36290
1962,65.39498308418568,-0.251,-1.453,36309
1963,65.42831386047732,-0.251,-1.453,36327
1964,65.46164463676894,-0.251,-1.454,36343
1965,65.49497541306057,-0.252,-1.454,36360
1966,65.52830618935221,-0.252,-1.455,36378
1967,65.56163696564384,-0.252,-1.455,36396
1968,65.59496774193548,-0.252,-1.456,36415
1969,65.62829851822711,-0.252,-1.456,36435
1970,65.66162929451875,-0.252,-1.456,36453
1971,65.69496007081038,-0.252,-1.457,36470
1972,65.72829084710202,-0.252,-1.457,36488
1973,65.76162162339365,-0.252,-1.458,36506
1974,65.79495239968529,-0.252,-1.458,36524
1975,65.82828317597692,-0.252,-1.458,36543
1976,65.86161395226856,-0.252,-1.459,36562
1977,65.89494472856019,-0.252,-1.459,36578
1978,65.92827550485183,-0.252,-1.459,36594
1979,65.96160628114345,-0.252,-1.46,36611
1980,65.99493705743508,-0.252,-1.46,36628
1981,66.02826783372672,-0.252,-1.461,36644
1982,66.06159861001835,-0.252,-1.461,36661
1983,66.09492938630999,-0.252,-1.462,36678
1984,66.12826016260162,-0.252,-1.462,36693
1985,66.16159093889326,-0.252,-1.463,36709
1986,66.19492171518489,-0.252,-1.463,36725
1987,66.22825249147652,-0.253,-1.463,36742
1988,66.26158326776816,-0.253,-1.464,36758
1989,66.2949140440598,-0.253,-1.464,36774
1990,66.32824482035143,-0.253,-1.465,36792
1991,66.36157559664306,-0.253,-1.465,36810
1992,66.3949063729347,-0.253,-1.466,36828
1993,66.42823714922633,-0.253,-1.466,36846
1994,66.46156792551795,-0.253,-1.466,36863
1995,66.49489870180959,-0.253,-1.467,36879
1996,66.52822947810122,-0.253,-1.467,36895
1997,66.56156025439286,-0.253,-1.468,36911
1998,66.5948910306845,-0.253,-1.468,36927
1999,66.62822180697613,-0.253,-1.469,36944
2000,66.66155258326776,-0.253,-1.469,36962
2001,66.6948833595594,-0.253,-1.47,36980
2002,66.72821413585103,-0.253,-1.47,36997
2003,66.76154491214267,-0.253,-1.47,37016
2004,66.7948756884343,-0.253,-1.471,37036
2005,66.82820646472594,-0.253,-1.471,37055
2006,66.86153724101757,-0.253,-1.472,37074
2007,66.89486801730921,-0.253,-1.472,37092
2008,66.92819879360084,-0.253,-1.473,37110
2009,66.96152956989246,-0.253,-1.473,37129
2010,66.9948603461841,-0.253,-1.474,37148
2011,67.02819112247573,-0.253,-1.474,37166
2012,67.06152189876737,-0.253,-1.475,37184
2013,67.094852675059,-0.253,-1.476,37201
2014,67.12818345135064,-0.253,-1.476,37219
2015,67.16151422764227,-0.253,-1.477,37237
2016,67.1948450039339,-0.253,-1.477,37256
2017,67.22817578022554,-0.253,-1.478,37274
2018,67.26150655651718,-0.253,-1.479,37292
2019,67.29483733280881,-0.253,-1.479,37311
2020,67.32816810910045,-0.253,-1.48,37329
2021,67.36149888539208,-0.253,-1.48,37347
2022,67.39482966168372,-0.253,-1.481,37365
2023,67.42816043797535,-0.253,-1.482,37382
2024,67.46149121426697,-0.253,-1.482,37400
2025,67.4948219905586,-0.254,-1.483,37417
2026,67.52815276685024,-0.254,-1.483,37433
2027,67.56148354314188,-0.254,-1.484,37451
2028,67.59481431943351,-0.254,-1.484,37469
2029,67.62814509572515,-0.254,-1.485,37486
2030,67.66147587201678,-0.254,-1.485,37503
2031,67.69480664830841,-0.254,-1.486,37519
2032,67.72813742460005,-0.254,-1.486,37535
2033,67.76146820089168,-0.254,-1.487,37550
2034,67.79479897718332,-0.254,-1.487,37564
2035,67.82812975347495,-0.254,-1.488,37578
2036,67.86146052976659,-0.254,-1.488,37594
2037,67.89479130605822,-0.254,-1.489,37607
2038,67.92812208234986,-0.254,-1.489,37622
2039,67.96145285864148,-0.254,-1.49,37638
2040,67.99478363493311,-0.254,-1.49,37654
2041,68.02811441122475,-0.254,-1.491,37670
2042,68.06144518751638,-0.254,-1.491,37687
2043,68.09477596380802,-0.254,-1.492,37704
2044,68.12810674009965,-0.254,-1.492,37722
2045,68.16143751639129,-0.254,-1.493,37739
2046,68.19476829268292,-0.254,-1.493,37755
2047,68.22809906897456,-0.254,-1.494,37771
2048,68.26142984526619,-0.254,-1.494,37787
2049,68.29476062155783,-0.254,-1.494,37802
2050,68.32809139784946,-0.254,-1.495,37817
2051,68.3614221741411,-0.254,-1.495,37832
2052,68.39475295043273,-0.254,-1.496,37848
2053,68.42808372672437,-0.254,-1.496,37864
2054,68.46141450301599,-0.254,-1.497,37880
2055,68.49474527930762,-0.255,-1.497,37896
2056,68.52807605559926,-0.255,-1.497,37911
2057,68.56140683189089,-0.255,-1.498,37926
2058,68.59473760818253,-0.255,-1.498,37942
2059,68.62806838447416,-0.255,-1.499,37958
2060,68.6613991607658,-0.255,-1.499,37974
2061,68.69472993705743,-0.255,-1.5,37990
2062,68.72806071334907,-0.255,-1.5,38003
2063,68.7613914896407,-0.255,-1.5,38017
2064,68.79472226593234,-0.255,-1.501,38029
2065,68.82805304222397,-0.255,-1.501,38042
2066,68.8613838185156,-0.255,-1.502,38055
2067,68.89471459480724,-0.255,-1.502,38071
2068,68.92804537109888,-0.255,-1.502,38083
2069,68.9613761473905,-0.256,-1.503,38099
2070,68.99470692368213,-0.256,-1.504,38116
2071,69.02803769997377,-0.256,-1.504,38130
2072,69.0613684762654,-0.256,-1.504,38142
2073,69.09469925255704,-0.256,-1.505,38158
2074,69.12803002884867,-0.256,-1.505,38174
2075,69.1613608051403,-0.256,-1.506,38192
2076,69.19469158143194,-0.256,-1.507,38209
2077,69.22802235772357,-0.256,-1.507,38225
2078,69.26135313401521,-0.256,-1.507,38240
2079,69.29468391030684,-0.257,-1.508,38253
2080,69.32801468659848,-0.257,-1.508,38268
2081,69.36134546289011,-0.257,-1.509,38282
2082,69.39467623918175,-0.257,-1.509,38297
2083,69.42800701547338,-0.257,-1.51,38312
2084,69.461337791765,-0.257,-1.51,38327
2085,69.49466856805664,-0.257,-1.511,38342
2086,69.52799934434827,-0.257,-1.511,38359
2087,69.56133012063991,-0.257,-1.512,38374
2088,69.59466089693154,-0.257,-1.512,38388
2089,69.62799167322318,-0.257,-1.513,38402
2090,69.66132244951481,-0.257,-1.513,38415
2091,69.69465322580645,-0.257,-1.513,38429
2092,69.72798400209808,-0.257,-1.514,38443
2093,69.76131477838972,-0.257,-1.514,38459
2094,69.79464555468135,-0.257,-1.515,38475
2095,69.82797633097299,-0.257,-1.516,38490
2096,69.86130710726462,-0.257,-1.516,38504
2097,69.89463788355626,-0.257,-1.517,38519
2098,69.92796865984789,-0.258,-1.517,38535
2099,69.96129943613951,-0.258,-1.518,38555
2100,69.99463021243115,-0.258,-1.519,38574
2101,70.02796098872278,-0.258,-1.519,38592
2102,70.06129176501442,-0.258,-1.52,38610
2103,70.09462254130605,-0.258,-1.521,38628
2104,70.12795331759769,-0.258,-1.522,38646
2105,70.16128409388932,-0.258,-1.522,38664
2106,70.19461487018096,-0.258,-1.523,38681
2107,70.22794564647259,-0.258,-1.524,38698
2108,70.26127642276423,-0.258,-1.524,38715
2109,70.29460719905586,-0.259,-1.525,38731
2110,70.3279379753475,-0.259,-1.526,38747
2111,70.36126875163913,-0.259,-1.526,38764
2112,70.39459952793077,-0.259,-1.527,38781
2113,70.4279303042224,-0.259,-1.528,38798
2114,70.46126108051402,-0.259,-1.528,38814
2115,70.49459185680566,-0.259,-1.529,38831
2116,70.52792263309729,-0.259,-1.53,38848
2117,70.56125340938893,-0.259,-1.53,38865
2118,70.59458418568056,-0.259,-1.531,38881
2119,70.6279149619722,-0.26,-1.531,38897
2120,70.66124573826383,-0.26,-1.532,38913
2121,70.69457651455546,-0.26,-1.533,38930
2122,70.7279072908471,-0.26,-1.533,38947
2123,70.76123806713873,-0.26,-1.534,38963
2124,70.79456884343037,-0.26,-1.535,38979
2125,70.827899619722,-0.26,-1.535,38996
2126,70.86123039601364,-0.26,-1.536,39013
2127,70.89456117230527,-0.26,-1.537,39031
2128,70.92789194859691,-0.26,-1.538,39049
2129,70.96122272488853,-0.26,-1.538,39065
2130,70.99455350118016,-0.26,-1.539,39081
2131,71.0278842774718,-0.26,-1.539,39098
2132,71.06121505376343,-0.26,-1.54,39115
2133,71.09454583005507,-0.26,-1.54,39132
2134,71.1278766063467,-0.26,-1.541,39149
2135,71.16120738263834,-0.26,-1.541,39166
2136,71.19453815892997,-0.26,-1.542,39183
2137,71.22786893522161,-0.26,-1.543,39198
2138,71.26119971151324,-0.26,-1.543,39214
2139,71.29453048780488,-0.26,-1.544,39232
2140,71.32786126409651,-0.26,-1.544,39248
2141,71.36119204038815,-0.26,-1.545,39264
2142,71.39452281667978,-0.26,-1.545,39279
2143,71.42785359297142,-0.26,-1.546,39295
2144,71.46118436926304,-0.26,-1.546,39310
2145,71.49451514555467,-0.26,-1.547,39325
2146,71.5278459218463,-0.26,-1.547,39339
2147,71.56117669813794,-0.26,-1.548,39352
2148,71.59450747442958,-0.261,-1.548,39365
2149,71.62783825072121,-0.261,-1.549,39378
2150,71.66116902701285,-0.261,-1.549,39394
2151,71.69449980330448,-0.26,-1.55,39409
2152,71.72783057959612,-0.26,-1.55,39422
2153,71.76116135588775,-0.26,-1.551,39437
2154,71.79449213217939,-0.26,-1.551,39453
2155,71.82782290847102,-0.26,-1.552,39470
2156,71.86115368476266,-0.26,-1.552,39486
2157,71.89448446105429,-0.26,-1.553,39502
2158,71.92781523734591,-0.26,-1.553,39517
2159,71.96114601363755,-0.26,-1.554,39534
2160,71.99447678992918,-0.26,-1.555,39552
2161,72.02780756622082,-0.26,-1.555,39568
2162,72.06113834251245,-0.26,-1.556,39585
2163,72.09446911880408,-0.26,-1.556,39601
2164,72.12779989509572,-0.26,-1.557,39616
2165,72.16113067138735,-0.26,-1.557,39632
2166,72.19446144767899,-0.26,-1.558,39649
2167,72.22779222397062,-0.261,-1.558,39666
2168,72.26112300026226,-0.261,-1.559,39682
2169,72.2944537765539,-0.261,-1.559,39701
2170,72.32778455284553,-0.261,-1.56,39720
2171,72.36111532913716,-0.261,-1.561,39739
2172,72.3944461054288,-0.261,-1.561,39758
2173,72.42777688172042,-0.261,-1.562,39777
2174,72.46110765801205,-0.261,-1.562,39797
2175,72.49443843430369,-0.261,-1.563,39815
2176,72.52776921059532,-0.261,-1.563,39834
2177,72.56109998688696,-0.261,-1.564,39851
2178,72.5944307631786,-0.262,-1.564,39868
2179,72.62776153947023,-0.262,-1.565,39885
2180,72.66109231576186,-0.262,-1.565,39900
2181,72.6944230920535,-0.262,-1.566,39918
2182,72.72775386834513,-0.262,-1.566,39936
2183,72.76108464463677,-0.262,-1.567,39953
2184,72.7944154209284,-0.262,-1.567,39970
2185,72.82774619722004,-0.262,-1.568,39988
2186,72.86107697351167,-0.262,-1.568,40005
2187,72.8944077498033,-0.262,-1.569,40021
2188,72.92773852609493,-0.262,-1.569,40038
2189,72.96106930238656,-0.262,-1.57,40055
2190,72.9944000786782,-0.262,-1.57,40072
2191,73.02773085496983,-0.262,-1.571,40090
2192,73.06106163126147,-0.262,-1.571,40108
2193,73.0943924075531,-0.262,-1.571,40128
2194,73.12772318384474,-0.262,-1.572,40147
2195,73.16105396013637,-0.262,-1.572,40166
2196,73.194384736428,-0.262,-1.573,40186
2197,73.22771551271964,-0.262,-1.573,40206
2198,73.26104628901128,-0.262,-1.574,40225
2199,73.29437706530291,-0.262,-1.574,40244
2200,73.32770784159455,-0.262,-1.575,40263
2201,73.36103861788618,-0.262,-1.575,40280
2202,73.39436939417782,-0.262,-1.576,40297
2203,73.42770017046944,-0.262,-1.576,40314
2204,73.46103094676107,-0.262,-1.576,40331
2205,73.4943617230527,-0.262,-1.577,40348
2206,73.52769249934434,-0.262,-1.577,40363
2207,73.56102327563597,-0.262,-1.577,40375
2208,73.59435405192761,-0.262,-1.578,40388
2209,73.62768482821924,-0.262,-1.578,40401
2210,73.66101560451088,-0.262,-1.578,40415
2211,73.69434638080251,-0.262,-1.578,40429
2212,73.72767715709415,-0.262,-1.579,40443
2213,73.76100793338578,-0.262,-1.579,40456
2214,73.79433870967742,-0.262,-1.579,40469
2215,73.82766948596905,-0.262,-1.58,40483
2216,73.86100026226069,-0.262,-1.58,40497
2217,73.89433103855232,-0.262,-1.58,40513
2218,73.92766181484394,-0.262,-1.58,40528
2219,73.96099259113558,-0.262,-1.581,40544
2220,73.99432336742721,-0.262,-1.581,40563
2221,74.02765414371885,-0.261,-1.581,40581
2222,74.06098492001048,-0.261,-1.582,40601
2223,74.09431569630212,-0.261,-1.582,40619
2224,74.12764647259375,-0.261,-1.583,40641
2225,74.16097724888539,-0.261,-1.583,40663
2226,74.19430802517702,-0.261,-1.583,40685
2227,74.22763880146866,-0.261,-1.584,40706
2228,74.26096957776029,-0.261,-1.584,40728
2229,74.29430035405193,-0.261,-1.584,40749
2230,74.32763113034356,-0.261,-1.585,40772
2231,74.3609619066352,-0.261,-1.585,40793
2232,74.39429268292683,-0.261,-1.586,40815
2233,74.42762345921845,-0.261,-1.586,40838
2234,74.46095423551009,-0.261,-1.586,40860
2235,74.49428501180172,-0.261,-1.587,40882
2236,74.52761578809336,-0.261,-1.587,40904
2237,74.56094656438499,-0.261,-1.587,40926
2238,74.59427734067663,-0.261,-1.588,40948
2239,74.62760811696826,-0.261,-1.588,40970
2240,74.6609388932599,-0.26,-1.588,40991
2241,74.69426966955153,-0.26,-1.589,41010
2242,74.72760044584317,-0.26,-1.589,41030
2243,74.7609312221348,-0.26,-1.589,41050
2244,74.79426199842644,-0.26,-1.59,41071
2245,74.82759277471807,-0.26,-1.59,41091
2246,74.8609235510097,-0.26,-1.59,41111
2247,74.89425432730134,-0.26,-1.591,41129
2248,74.92758510359296,-0.26,-1.591,41147
2249,74.9609158798846,-0.26,-1.591,41166
2250,74.99424665617623,-0.26,-1.592,41185
2251,75.02757743246787,-0.26,-1.592,41205
2252,75.0609082087595,-0.26,-1.592,41226
2253,75.09423898505113,-0.26,-1.592,41247
2254,75.12756976134277,-0.26,-1.593,41268
2255,75.1609005376344,-0.26,-1.593,41288
2256,75.19423131392604,-0.26,-1.593,41309
2257,75.22756209021767,-0.26,-1.594,41330
2258,75.26089286650931,-0.26,-1.594,41350
2259,75.29422364280094,-0.26,-1.594,41369
2260,75.32755441909258,-0.26,-1.594,41388
2261,75.36088519538421,-0.259,-1.595,41406
2262,75.39421597167585,-0.259,-1.595,41422
2263,75.42754674796747,-0.259,-1.595,41441
2264,75.4608775242591,-0.259,-1.595,41458
2265,75.49420830055074,-0.259,-1.596,41478
2266,75.52753907684237,-0.259,-1.596,41494
2267,75.56086985313401,-0.259,-1.596,41512
2268,75.59420062942564,-0.259,-1.596,41529
2269,75.62753140571728,-0.259,-1.596,41546
2270,75.66086218200891,-0.258,-1.597,41563
2271,75.69419295830055,-0.258,-1.597,41581
2272,75.72752373459218,-0.258,-1.597,41598
2273,75.76085451088382,-0.258,-1.597,41615
2274,75.79418528717545,-0.258,-1.598,41630
2275,75.82751606346709,-0.258,-1.598,41646
2276,75.86084683975872,-0.258,-1.598,41663
2277,75.89417761605036,-0.257,-1.598,41679
2278,75.92750839234198,-0.257,-1.598,41697
2279,75.96083916863361,-0.257,-1.598,41714
2280,75.99416994492525,-0.257,-1.599,41731
2281,76.02750072121688,-0.257,-1.599,41749
2282,76.06083149750852,-0.257,-1.599,41766
2283,76.09416227380015,-0.256,-1.599,41784
2284,76.12749305009179,-0.256,-1.599,41804
2285,76.16082382638342,-0.256,-1.599,41824
2286,76.19415460267506,-0.256,-1.6,41844
2287,76.22748537896669,-0.255,-1.6,41863
2288,76.26081615525833,-0.255,-1.6,41882
2289,76.29414693154996,-0.255,-1.6,41902
2290,76.3274777078416,-0.255,-1.6,41922
2291,76.36080848413323,-0.255,-1.601,41943
2292,76.39413926042486,-0.254,-1.601,41963
2293,76.42747003671649,-0.254,-1.601,41983
2294,76.46080081300812,-0.254,-1.601,42003
2295,76.49413158929976,-0.254,-1.601,42022
2296,76.52746236559139,-0.254,-1.601,42037
2297,76.56079314188302,-0.253,-1.601,42054
2298,76.59412391817466,-0.253,-1.602,42071
2299,76.6274546944663,-0.253,-1.602,42088
2300,76.66078547075793,-0.253,-1.602,42106
2301,76.69411624704956,-0.253,-1.602,42123
2302,76.7274470233412,-0.253,-1.602,42140
2303,76.76077779963283,-0.252,-1.602,42158
2304,76.79410857592447,-0.252,-1.602,42178
2305,76.8274393522161,-0.252,-1.602,42195
2306,76.86077012850774,-0.252,-1.602,42211
2307,76.89410090479937,-0.252,-1.602,42226
2308,76.927431681091,-0.252,-1.602,42242
2309,76.96076245738263,-0.251,-1.603,42261
2310,76.99409323367426,-0.251,-1.603,42281
2311,77.0274240099659,-0.251,-1.603,42300
2312,77.06075478625753,-0.251,-1.603,42320
2313,77.09408556254917,-0.251,-1.603,42340
2314,77.1274163388408,-0.251,-1.603,42358
2315,77.16074711513244,-0.251,-1.603,42376
2316,77.19407789142407,-0.25,-1.603,42394
2317,77.22740866771571,-0.25,-1.603,42409
2318,77.26073944400734,-0.25,-1.603,42424
2319,77.29407022029898,-0.25,-1.603,42441
2320,77.32740099659061,-0.25,-1.603,42457
2321,77.36073177288225,-0.25,-1.603,42474
2322,77.39406254917388,-0.25,-1.603,42489
2323,77.4273933254655,-0.249,-1.603,42505
2324,77.46072410175714,-0.249,-1.603,42523
2325,77.49405487804877,-0.249,-1.604,42541
2326,77.5273856543404,-0.249,-1.604,42560
2327,77.56071643063204,-0.249,-1.604,42579
2328,77.59404720692368,-0.248,-1.604,42597
2329,77.62737798321531,-0.248,-1.604,42615
2330,77.66070875950695,-0.248,-1.604,42633
2331,77.69403953579858,-0.248,-1.604,42651
2332,77.72737031209022,-0.248,-1.604,42671
2333,77.76070108838185,-0.247,-1.604,42692
2334,77.79403186467349,-0.247,-1.604,42713
2335,77.82736264096512,-0.247,-1.604,42732
2336,77.86069341725675,-0.247,-1.604,42751
2337,77.89402419354839,-0.246,-1.604,42770
2338,77.92735496984001,-0.246,-1.604,42789
2339,77.96068574613165,-0.246,-1.604,42804
2340,77.99401652242328,-0.246,-1.604,42820
2341,78.02734729871491,-0.245,-1.604,42840
2342,78.06067807500655,-0.245,-1.603,42862
2343,78.09400885129818,-0.245,-1.603,42884
2344,78.12733962758982,-0.245,-1.603,42906
2345,78.16067040388145,-0.244,-1.603,42929
2346,78.19400118017309,-0.244,-1.603,42951
2347,78.22733195646472,-0.244,-1.603,42972
2348,78.26066273275636,-0.243,-1.603,42993
2349,78.293993509048,-0.243,-1.603,43014
2350,78.32732428533963,-0.243,-1.602,43034
2351,78.36065506163126,-0.243,-1.602,43054
2352,78.3939858379229,-0.242,-1.602,43074
2353,78.42731661421452,-0.242,-1.602,43095
2354,78.46064739050615,-0.242,-1.602,43116
2355,78.49397816679779,-0.241,-1.602,43137
2356,78.52730894308942,-0.241,-1.602,43158
2357,78.56063971938106,-0.241,-1.602,43179
